Version,CommitHash,RestoredLogicalSize_Bytes,RestoreTime_Seconds,RestoreThroughput_MB/s
1,9aab3fdefd0f6a3818e30747b9745f9bdfc522ae,2549033,.358676298,6.77
2,f8daa5c8369373ca770d36529a5141c1fed767c4,3159312,.236789882,12.71
3,01809a5880332c13aca8c8f1a9beacbf37a1eef5,3183600,.138441219,21.88
4,0ed0ada4871c6a815fcc64640b88e7a2ec0fc011,3184367,.129939166,23.31
5,670618ceae0f70fee9c26caedf56161a8585feae,3200095,.101443926,30.06
6,9c02a863a4f9d395ef5cf0cf4305a0597b6af817,2800457,.225817749,11.82
7,2c88f8f3372c46f7da30a2d5a95571ce31ccb82b,2803544,.126749395,21.06
8,2bce332575bc6d41db46ae89bc4c747284a7e657,3214340,.159258800,19.21
9,83fc08d7d44277408ea46c7f98eb7495785139bd,3398742,.190560590,17.00
10,ac74d58a69839b3adc73159d22e64faf53261a86,3420456,.127616877,25.54
11,ba776c097d9139bd52c75666822f7acb282a9182,3240405,.168996045,18.28
12,94f5e8b2303521aa7d0ccbc562fdddded452c2b7,3249740,.129740002,23.81
13,57b85cca9116ed3a44e3ee3790122bb4ef16a183,3253047,.084763210,36.57
14,3d6b1bdbffff3622b070026b39edef4a45989795,3311180,.125474716,25.10
15,2bd7c26d4a95b79534eee28a51fc087ab97738dd,3311452,.069834180,45.10
16,3a16cd7aaef30e8f0f69b94db48bfba8bbcac627,3318718,.096459648,32.75
17,592fd8fbe96e9881951b1f633ef249a47d8f2b11,3311133,.087386198,36.04
18,35e9bef23399538aea2080a6ccd8e681d4456c99,3316570,.041883314,75.44
19,ed7954eb3380cc60c9c265c53eddee4783e03be7,3408650,.116668500,27.85
20,a8755f2055e0ab84426a0b4c30fef8ae000a9fbb,3860138,.147753819,24.90
21,d781e18a543942240c7f0be9406781eb142fff26,3413404,.086710741,37.48
22,a76d253abff4aeff63d8fc1eacda247eb93961cd,3469780,.166262428,19.84
23,0137944c008beb458cd15c2d69c0aa1b83720857,3487224,.133932623,24.78
24,d853813309f2b8037f073dc858a08f3876b07337,3535048,.174116589,19.35
25,c9092457d5b5ac7fc9454144b9c4310560f2d6de,3542032,.110948953,30.37
26,6011d2ff08cbd32b62d48abf3b9ca61331f9096e,3591661,.182391060,18.75
27,3f319006b45b5067908e34d5c76882bee733a695,3590857,.101201929,33.79
28,8f7bd12e64ea80b57e9eb6cdc1bf65060b76e2d6,3882101,.117861134,31.39
29,45ed4be004f1f771270c85721dec95d453d4b923,3985057,.158475720,23.97
30,35c2f55320b6485851b241340741a06f658a299f,1528471,.135984149,10.66
31,559cfdcd6ef00cf140ddd2dd4ff099fabbf9d689,2013032,.146648867,13.02
32,d5caff9cd3fd9fef5f37c749275f11a8a210e505,2549033,.159770693,15.20
33,249ebd2e6a4dd662c8231068938df2cee286110b,3214340,.175517311,17.43
34,c8a7fe66d8b0ddee32ea1bbc5fe0a4c5cb4dc462,3408650,.165664267,19.61
35,3581d32d84f578fe9a1e619186dbfe735959cb36,3882101,.176265876,20.99
36,a51109afd9f703f6307abab543fcd4a29c3c7ee0,1746197,.119756319,13.86
37,02087c0873787f78e79426572c3b4a4ee44c271d,1237907,.101387735,11.63
38,774164b00e04c16b7d2d212f4509d7ea0a958080,1750224,.135851298,12.21
39,a807ae1af4741cc7ddf63246f7b86ddb045a0774,2058592,.128683995,15.23
40,2d28e83d0d367c33ddfd004d6ac959adb6e00e46,2806037,.184636852,14.46
41,349a8ab894ca9bfcb187d6828b77d2c34638e246,3318165,.132634854,23.82
42,2aca6971329fd3cec9292d8c5a40dbedc2f55168,3592985,.136241912,25.10
43,5c050aecffb05fc3014ea7e383b478a6a60a8749,2017228,.101275729,18.95
44,c38dee2af742bfd7eb8dd040995e7b48bbf4442c,1588445,.113394599,13.31
45,b378689aec2b0eca5174cfd168ebadc68bcf8baa,1606132,.120285867,12.71
46,e25e5b74a55885394e2661883a7fd56376e53646,6144601,.162809793,35.93
47,6cf4dc5cf1b5522c74d90b928e20563301f9e028,1334633,.089394327,14.20
48,09da3172231ff7c18aeb2254eee3137cacf32fb3,1237648,.063889472,18.46
49,4ef241292c367918acf9a428a91273ab2a4889ae,1254633,.077579092,15.33
50,ad1895c956e7bbacd6a11adc2951610824167a97,1568487,.063933828,23.30
51,788d7ffd8330dcd0d7d7e3867e45767f96819f1c,1261423,.111485300,10.76
52,1517b4f8f238192222b0b76f58bbc40dff883ea1,1241871,.071566477,16.48
53,7892088281aff9047c01fcd5191def93cbba51cf,4393995,.154088394,27.19
54,642a49ba976ebac160c0b4c476d66b92ccb771cf,4060009,.125644469,30.80
55,6b0ad14460f82ab09703609edaa3a66f77a96485,4119207,.076718760,51.09
56,11be3b3e31168e892a7acfdbe40e4dccf5cb89b6,4447089,.135708551,31.24
57,a5b489ac9405caa4e605a4601ca3a3b74261feed,6229166,.183186332,32.42
58,642de26ac7211aee367447d0edf02c9fcf2474f7,6258468,.121624744,49.00
59,33b50d2560f3a866e9c0dd060966afb4a050d8db,4455956,.072234155,58.69
60,dac788021bde630b0056ad16694e125b500f3a78,5127892,.122024448,40.07
61,c27a583b234ec7d7b57185740c49917d84810d3f,5133127,.100096637,48.85
62,98aa303c2c788f70df78019f1e23a284cd12bf6c,4928187,.102560085,45.72
63,035a30288679850802bcb635a37e8418be94f2ab,4932535,.055972810,83.96
64,994a275959885c5029292b5a0e5d32ca6023dd11,4974578,.041236170,114.94
65,4f8aae6da457817dd4dd1e2eca4d89a26d4b4b69,4977919,.040043175,118.37
66,91dac371399a55dd93f32cb54068289aedbfab97,4980576,.040546055,116.90
67,ae8ba716c77ad2ce36c7ccdd1d189bd76ac6d194,4981037,.041535152,114.36
68,7518c2fff337d5cdf0bbd9905c920c8d494459b3,6260836,.144716128,41.25
69,9528b980c76e6f3cd50029721424f6b231efe1a3,6386266,.127709798,47.68
70,c2cb1c78bc0dd18030056875b795a2fbe187d7ba,6317682,.193378531,31.13
71,e326e2e08f874b94eef3a6825d8adf36234a8902,6322691,.123072626,48.91
72,e58e9e4672738b125f43b00e056051ac1d508deb,6351267,.124280061,48.68
73,2955ca58cb3bf58cbb0a9ab131ec1e51395ac687,6345498,.071057677,85.14
74,87d07dca0ba60263dddf77e76f90330a5712cc77,6351151,.062036361,97.52
75,e8b10f84e54909bd01fd17c9cf77fe0d0bca69a1,6359818,.138897841,43.62
76,1a9ff13c060c7f8c04c40adfac4ea48ad414849f,6391647,.059009074,103.20
77,7b41e0a7360de6f148d7c5bdb5084a7392d1e14d,6387546,.073320434,83.06
78,7ee37e655d2f602826018b4e16109a0e37578493,6534249,.118044748,52.77
79,e6341534ba962f5315d6bb7e23c6828e18a0d54c,6401540,.152037505,40.12
80,aa567336c53498388095a99d5ad7456b59777ab3,6404317,.120321885,50.69
81,4d9f7a0a03b936676bf65bd8333f23b8b2391230,6434296,.127429056,48.10
82,221b95914604e461ff5150191178e734b656cec7,6435221,.047014454,130.38
83,dc07db6fa462b21711d8fafeddb4642f3489d086,6434662,.121883554,50.29
84,658ff6b193e6a4e558f6a9e462ac98980f1a94f7,6436136,.050064622,122.44
85,d9a70552eb517d6608ed4c46f9ea50afbfff4e42,6444754,.097102348,63.23
86,0e892401bd3f359bca359dac351bf260642b6771,6549675,.102415949,60.92
87,a3bde3f12312d3cffd509ef683caac49321ce56a,6552452,.051601389,120.92
88,b154d5ef87037cb551ded61ba82251d32aba233c,6575834,.486311457,12.89
89,6c599eb1f23c4173461581425b54402ca81970d1,6642067,.148199949,42.71
90,55de490bda9b77ca4db45d9f438eaa87df9837d2,6665522,.152942231,41.51
91,0dc8263463e4078bbdcc9ae4dd3efeb36f766294,6909795,.142429921,46.19
92,e0a29534200dd24f104dc3924e89463b9309d2a5,6671203,.167419314,37.98
93,90081edf7563fcb38a6092e48c055266b85070f2,6678242,.151900993,41.86
94,5161fa9190a9c358c16d9da05fa1b2d68847b160,6823724,.099927178,65.04
95,ff0eaa4b8d54df96360afcc4442246daf02119d2,6851650,.157542433,41.44
96,c6d5c4cd741f37bd1af3facf2f40513642538b35,6857137,.093654993,69.72
97,11fb4b9b7d6ba506644505f81c0bae4ec9bcdc88,6934059,.115111565,57.42
98,1b19c37037d0b967fa4fa17b35890169e1915c6a,6944733,.106113703,62.38
99,f29fa8a9b4ca46aea3043111d01b673f82bb885f,6952774,.169186878,39.18
100,715a6d81750ca7b6647cfd358723d7bfcb84647b,4959238,.247153701,19.09
