Version,LogicalSize_Bytes,CommitTime_Seconds,Throughput_MB/s,LooseObjectsSize_Bytes,LooseMetadataSize_Bytes,LooseTotalSize_Bytes
1,2182518,.488243732,4.26,494021,119468,613489
2,2757185,.415828878,6.30,984098,134541,1118639
3,3117942,.377213877,7.87,1457670,142065,1599735
4,3134771,.249037234,11.96,1556557,142716,1699273
5,3179275,.260841421,11.61,1716550,143806,1860356
6,3428842,.312385925,10.43,2132149,146894,2279043
7,3426700,.248333898,13.12,2180370,147128,2327498
8,8486332,.790556150,10.23,4058796,172351,4231147
9,10980071,.605140979,17.30,4973707,186150,5159857
10,11100568,.461914854,22.90,5520219,188201,5708420
11,11106769,.365293465,28.99,5611604,188622,5800226
12,11586094,.664337714,16.61,6502002,200205,6702207
13,9302953,.576205880,15.39,7570891,202202,7773093
14,9617771,.542323131,16.90,8347777,204111,8551888
15,9734271,.442927661,20.95,9133122,206108,9339230
16,9755607,.509738940,18.24,10013215,206563,10219778
17,9876379,.561079303,16.77,11038744,216026,11254770
18,10073460,.515253820,18.63,11779372,225776,12005148
19,10103074,.366819500,26.25,12236401,226388,12462789
20,10154343,.672229853,14.39,13368147,227137,13595284
21,10239329,.394024653,24.77,13905432,227667,14133099
22,10298229,.424526420,23.13,14379381,227999,14607380
23,10422176,.481145254,20.63,15163081,230339,15393420
24,10970042,.545716044,19.16,16049594,233855,16283449
25,11070098,.434042457,24.30,16625422,233793,16859215
26,11178454,.410074273,25.99,17163260,234381,17397641
27,11476317,.504823112,21.67,18064639,236474,18301113
28,11653108,.612589869,18.13,18938392,234708,19173100
